frame,kart,g28,g2A,g2C,g2E,g30,gE00,gE02,g124,g126,f16,f1A,f22,f24,fAE,f10,f12,f18,f1C,f1F,f26,f28,f2A,f60,fA0,fA2,fA4,fA6,fA8,fAA,fAC,fAE,fB0,fB2,fB4,fC2,fC4,fCA,fD6,fDE,fE0,fE2,fE4,fEA,fFA,fFC,fE8,fEE,fB8
873,1000,0,0,4,2,2,0,0,19,4,39424,64256,65048,666,70,32768,8,901,312,0,0,48,39335,0,0,39399,39015,2,512,0,0,70,6,64696,944,9344,33280,0,944,64,0,0,0,825,386,0,0,1,26624
873,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
874,1000,0,0,4,2,2,0,0,19,4,45568,38144,65045,665,70,32768,8,899,315,0,0,48,38910,0,0,39422,38910,2,320,0,0,70,6,64834,944,9344,32768,0,944,64,0,0,0,826,65425,0,0,1,26624
874,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
875,1000,0,0,4,2,2,0,0,19,4,50944,11776,65043,665,70,32768,8,897,318,0,0,48,38822,0,0,39142,38822,2,128,0,0,70,6,64972,944,9344,32768,0,944,64,0,0,0,827,386,0,0,1,26624
875,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
876,1000,0,0,4,2,2,0,0,19,4,55808,50944,65060,679,70,32768,8,895,320,0,0,48,38751,0,0,38879,38751,0,128,0,0,70,6,65109,944,9344,32768,0,944,64,0,0,0,828,65425,0,0,1,26624
876,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
877,1000,0,0,4,2,2,0,0,19,4,65024,28160,65077,691,70,32768,8,893,323,0,0,48,38697,0,0,38825,38697,0,128,0,0,70,6,65246,944,9344,32768,0,944,64,0,0,0,829,0,0,0,1,26624
877,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
878,1000,0,0,4,2,2,0,0,19,4,13056,8448,65080,694,70,32768,8,892,326,0,0,48,38660,0,0,38788,38660,0,128,0,0,70,6,65382,944,9344,32768,0,944,64,0,0,0,830,0,0,0,1,26624
878,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
879,1000,0,0,4,2,2,0,0,19,4,27392,55040,65082,697,70,32768,8,890,328,0,0,48,38640,0,0,38768,38640,0,128,0,0,70,6,65518,944,9344,32768,0,944,64,0,0,0,831,0,0,0,1,26624
879,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
880,1000,0,0,4,2,2,0,0,19,4,42240,36864,65083,699,70,32768,8,888,331,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9344,32768,0,944,64,0,0,0,832,0,0,0,0,26624
880,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
881,1000,0,0,4,2,2,0,0,19,4,57344,19200,65083,699,70,32768,8,886,334,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9408,32768,0,944,64,0,0,0,832,0,0,32768,0,26624
881,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
882,1000,0,0,4,2,2,0,0,19,4,6912,1536,65082,700,70,32768,8,885,337,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9408,32768,0,944,64,0,0,0,833,0,0,0,0,26624
882,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
883,1000,0,0,4,2,2,0,0,19,4,21760,49664,65082,700,70,32768,8,883,339,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9408,32768,0,944,64,0,0,0,833,0,0,32768,0,26624
883,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
884,1000,0,0,4,2,2,0,0,19,4,36608,32256,65082,700,70,32768,8,881,342,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9408,32768,0,944,64,0,0,0,834,0,0,0,0,26624
884,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
885,1000,0,0,4,2,2,0,0,19,4,51456,14848,65082,700,70,32768,8,879,345,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9408,32768,0,944,64,0,0,0,834,0,0,32768,0,26624
885,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
886,1000,0,0,4,2,2,0,0,19,4,768,62976,65081,701,70,32768,8,878,347,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,0,944,9408,32768,0,944,64,0,0,0,835,0,0,0,0,26624
886,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
887,1000,512,0,4,2,2,0,0,19,4,15360,45824,65081,701,70,32768,8,876,350,0,0,48,38637,0,0,38765,38637,0,128,0,0,70,6,65448,944,9408,33282,0,944,64,0,0,0,835,0,0,32768,0,26624
887,1100,512,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
888,1000,0,0,4,2,2,0,0,19,4,29952,28672,65081,702,70,32768,8,874,353,0,0,48,38626,0,0,38754,38626,0,128,0,0,70,6,65361,944,9408,33280,0,944,64,0,0,0,836,0,0,0,0,26624
888,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
889,1000,16,0,4,2,2,0,0,19,4,44544,11776,65082,703,70,32768,8,872,356,0,0,112,38604,0,0,38732,38604,0,128,0,0,70,6,65243,944,9472,33300,1,944,80,0,0,0,836,0,0,32768,0,26624
889,1100,16,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
890,1000,0,0,4,2,2,0,0,19,4,59392,60672,65083,704,70,34816,8,870,358,0,224,112,38567,0,2,38695,38567,0,128,0,0,70,6,65126,944,9472,33296,3,944,80,0,32768,0,837,0,0,0,0,26624
890,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
891,1000,0,0,4,2,2,0,0,19,4,8960,44288,65085,706,70,34816,8,869,361,198,198,112,38515,0,2,38643,38515,0,128,0,0,70,6,65010,944,9472,33296,4,944,80,0,32768,0,837,0,0,32768,0,26624
891,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
892,1000,0,0,4,2,2,0,0,19,4,24576,28416,65088,709,70,34816,8,867,364,370,172,112,38449,0,2,38577,38449,0,128,0,0,70,6,64895,944,9472,33296,5,944,80,0,32768,0,838,0,0,0,0,26624
892,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
893,1000,0,0,4,2,2,0,0,19,4,40960,13312,65093,712,70,34816,8,865,367,516,146,112,38368,0,2,38496,38368,0,128,0,0,70,6,64780,944,9472,33296,6,944,80,0,32768,0,838,0,0,32768,0,26624
893,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
894,1000,0,0,4,2,2,0,0,19,4,58624,64512,65098,716,70,34816,8,863,369,636,120,112,38273,0,2,38401,38273,0,128,0,0,70,6,64666,944,9472,33296,7,944,80,0,32768,0,839,0,0,0,0,26624
894,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
895,1000,0,0,4,2,2,0,0,19,4,12032,51200,65104,720,70,34816,8,862,372,730,94,112,38164,0,2,38292,38164,2,128,0,0,70,6,64553,944,9472,33296,8,944,80,0,32768,0,839,0,0,32768,0,26624
895,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
896,1000,0,0,4,2,2,0,0,19,4,32512,38912,65111,725,70,34816,8,860,375,798,68,112,38041,0,2,38169,38041,2,448,512,0,70,6,64441,944,9472,33296,9,944,80,0,32768,0,840,65312,0,0,0,26624
896,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
897,1000,0,0,4,2,2,0,0,19,4,54784,27904,65120,731,70,34816,8,858,378,840,42,112,37392,0,2,38352,37904,2,768,1024,0,70,6,64330,944,9536,33296,10,944,80,0,32768,0,840,65088,0,32768,0,26624
897,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
898,1000,0,0,4,2,2,0,0,19,4,13824,18432,65106,724,70,34816,8,857,381,856,16,112,36729,0,2,38521,37753,2,1088,1536,0,70,6,64220,944,9536,33296,11,944,80,0,32768,0,841,64864,0,0,0,26624
898,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
899,1000,0,0,4,2,2,0,0,19,4,34816,7168,65095,717,70,34816,8,855,384,846,65526,112,36052,0,2,38676,37588,2,1408,2048,0,70,6,64111,944,9536,33296,12,944,80,0,32768,0,841,64640,0,32768,0,26624
899,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
900,1000,0,0,4,2,2,0,0,19,4,52992,59648,65084,711,70,34816,8,853,386,810,65500,112,35361,0,2,38817,37409,2,1728,2560,0,70,6,64003,944,9536,33296,13,944,80,0,32768,0,842,64416,0,0,0,26624
900,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
901,1000,0,0,4,2,2,0,0,19,4,2816,45056,65074,705,70,34816,8,852,389,748,65474,112,34657,0,2,38945,37217,2,2048,3072,0,70,6,63895,944,9536,33296,14,944,80,0,32768,0,842,64192,0,32768,0,26624
901,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
902,1000,0,0,4,2,2,0,0,19,4,15616,28928,65065,700,70,34816,8,850,392,660,65448,112,33939,0,2,39059,37011,2,2368,3584,0,70,6,63788,944,9536,33296,15,944,80,0,32772,0,843,63968,0,0,0,26624
902,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
903,1000,0,0,4,2,2,0,0,19,4,26112,11520,65057,695,70,34816,8,848,395,546,65422,112,33208,0,2,39160,36792,2,2688,4096,0,70,6,63682,944,9536,33296,16,944,80,0,32772,0,843,63744,0,32768,0,26624
903,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
904,1000,0,0,4,2,2,0,0,19,4,34560,58368,65050,691,70,34816,8,846,397,406,65396,48,32464,0,2,39248,36560,2,2816,4416,0,70,6,63609,944,9536,33280,0,944,64,0,32772,0,844,63472,0,0,0,26624
904,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
905,1000,0,0,4,2,2,0,0,19,4,41216,38656,65044,687,70,34816,8,844,400,240,65370,48,31903,0,2,39135,36319,2,2944,4736,0,70,6,63536,944,9600,33280,0,944,64,0,32772,0,844,63200,0,32768,0,26624
905,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
906,1000,0,0,4,2,2,0,0,19,4,46336,17920,65051,693,70,34816,8,842,403,48,65344,48,31333,0,2,39013,36069,2,3072,5056,0,70,6,63464,944,9600,33280,0,944,64,0,32772,0,845,62928,0,0,0,26624
906,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
907,1000,0,0,4,2,2,0,0,19,4,53248,64256,65059,699,70,34816,8,840,405,0,0,48,30754,0,0,38882,35810,2,3200,5376,0,70,6,63392,944,9600,33280,0,944,64,0,4,0,845,62656,0,32768,0,26624
907,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
908,1000,0,0,4,2,2,0,0,19,4,62208,46592,65068,705,70,32768,8,838,408,0,0,48,30166,0,0,38742,35542,2,3328,5696,0,70,6,63321,944,9600,33280,0,944,64,0,4,0,846,62384,0,0,0,26624
908,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
909,1000,0,0,4,2,2,0,0,19,4,7936,30464,65077,712,70,32768,8,837,411,0,0,48,29569,0,0,38593,35265,2,3456,6016,0,70,6,63250,944,9600,33280,0,944,64,0,4,0,846,62112,0,32768,0,26624
909,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
910,1000,0,0,4,2,2,0,0,19,4,21504,16128,65087,719,70,32768,8,835,414,0,0,48,28963,0,0,38435,34979,2,3584,6336,0,70,6,63180,944,9600,33280,0,944,64,0,4,0,847,61840,0,0,0,26624
910,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
911,1000,0,0,4,2,2,0,0,19,4,37632,3584,65098,726,70,32768,8,833,417,0,0,48,28348,0,0,38268,34684,2,3712,6656,0,70,6,63250,944,9600,33280,0,944,64,0,36,0,847,61568,0,32768,0,26624
911,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
912,1000,0,0,4,2,2,0,0,19,4,56576,58368,65109,733,70,32768,8,831,419,0,0,48,27742,0,0,38110,34398,2,3840,6976,0,70,6,63180,944,9600,33280,0,944,64,0,36,0,848,61296,0,0,0,26624
912,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
913,1000,0,0,4,2,2,0,0,19,4,12800,49408,65120,740,70,32768,8,830,422,0,0,48,27127,0,0,37943,34103,2,3968,7296,0,70,6,63250,944,9664,33280,0,944,64,0,36,0,848,61024,0,32768,0,26624
913,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
914,1000,0,0,4,2,2,0,0,19,4,37376,42240,65131,747,70,32768,8,828,425,0,0,48,26521,0,0,37785,33817,2,4096,7616,0,70,6,63180,944,9664,33280,0,944,64,0,36,0,849,60752,0,0,0,26624
914,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
915,1000,0,0,4,2,2,0,0,19,4,64768,36864,65143,753,70,32768,8,826,428,0,0,48,25906,0,0,37618,33522,2,4224,7936,0,70,6,63250,944,9664,33280,0,944,64,0,36,0,849,60480,0,32768,0,26624
915,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
916,1000,0,0,4,2,2,0,0,19,4,29696,33024,65154,760,70,32768,8,825,431,0,0,48,25300,0,0,37460,33236,2,4352,8256,0,70,6,63180,944,9664,33280,0,944,64,0,36,0,850,60208,0,0,0,26624
916,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
917,1000,0,0,4,2,2,0,0,19,4,62976,30976,65166,766,70,32768,8,823,434,0,0,48,24685,0,0,37293,32941,2,4480,8576,0,70,6,63250,944,9664,33280,0,944,64,0,36,0,850,59936,0,32768,0,26624
917,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
918,1000,0,0,4,2,2,0,0,19,4,33792,30464,65178,773,70,32768,8,822,437,0,0,48,24079,0,0,37135,32655,2,4608,8256,0,70,6,63180,944,9664,33280,0,944,64,0,36,0,851,59664,0,0,0,26624
918,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
919,1000,0,0,4,2,2,0,0,19,4,7680,31744,65189,778,70,32768,8,821,440,0,0,48,24104,0,0,36968,32360,2,4736,8576,0,70,6,63250,944,9664,33280,0,944,64,0,36,0,851,59392,0,32768,0,26624
919,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
920,1000,0,0,4,2,2,0,0,19,4,49920,34304,65202,784,70,32768,8,819,443,0,0,48,23498,0,0,36810,32074,2,4864,8256,0,70,6,63180,944,9664,33280,0,944,64,0,36,0,852,59120,0,0,0,26624
920,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
921,1000,0,0,4,2,2,0,0,19,4,29952,38400,65214,789,70,32768,8,818,446,0,0,48,23523,0,0,36643,31779,2,4992,8576,0,70,6,63250,944,9728,33280,0,944,64,0,36,0,852,58848,0,32768,0,26624
921,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
922,1000,0,0,4,2,2,0,0,19,4,13056,43776,65226,795,70,32768,8,817,449,0,0,48,22917,0,0,36485,31493,2,5120,8256,0,70,6,63180,944,9728,33280,0,944,64,0,36,0,853,58576,0,0,0,26624
922,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
923,1000,0,0,4,2,2,0,0,19,4,64768,50688,65238,800,70,32768,8,815,452,0,0,48,22942,0,0,36318,31198,2,5248,8576,0,70,6,63250,944,9728,33280,0,944,64,0,36,0,853,58304,0,32768,0,26624
923,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
924,1000,0,0,4,2,2,0,0,19,4,54016,58880,65250,805,70,32768,8,814,455,0,0,48,22336,0,0,36160,30912,2,5376,8256,0,70,6,63180,944,9728,33280,0,944,64,0,36,0,854,58032,0,0,0,26624
924,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
925,1000,0,0,4,2,2,0,0,19,4,46336,2816,65263,810,70,32768,8,813,459,0,0,48,22361,0,0,35993,30617,2,5504,8576,0,70,6,63250,944,9728,33280,0,944,64,0,36,0,854,57760,0,32768,0,26624
925,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
926,1000,0,0,4,2,2,0,0,19,4,41984,13568,65275,815,70,32768,8,812,462,0,0,48,21755,0,0,35835,30331,2,5632,8256,0,70,6,63180,944,9728,33280,0,944,64,0,36,0,855,57488,0,0,0,26624
926,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
927,1000,0,0,4,2,2,0,0,19,4,40704,25600,65288,819,70,32768,8,811,465,0,0,48,21780,0,0,35668,30036,2,5760,8576,0,70,6,63250,944,9728,33280,0,944,64,0,36,0,855,57216,0,32768,0,26624
927,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
928,1000,0,0,4,2,2,0,0,19,4,42752,38656,65301,824,70,32768,8,810,468,0,0,48,21174,0,0,35510,29750,2,5888,8256,0,70,6,63180,944,9728,33280,0,944,64,0,36,0,856,56944,0,0,0,26624
928,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
929,1000,0,0,4,2,2,0,0,19,4,48128,52992,65313,827,70,32768,8,809,471,0,0,48,21199,0,0,35343,29455,2,6016,8576,0,70,6,63250,944,9792,33280,0,944,64,0,36,0,856,56672,0,32768,0,26624
929,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
930,1000,0,0,4,2,2,0,0,19,4,56576,2560,65326,832,70,32768,8,808,475,0,0,48,20593,0,0,35185,29169,2,6144,8256,0,70,6,63180,944,9792,33280,0,944,64,0,36,0,857,56400,0,0,0,26624
930,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
931,1000,0,0,4,2,2,0,0,19,4,2816,18944,65339,835,70,32768,8,808,478,0,0,48,20618,0,0,35018,28874,2,6272,8576,0,70,6,63250,944,9792,33280,0,944,64,0,36,0,857,56128,0,32768,0,26624
931,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
932,1000,0,0,4,2,2,0,0,19,4,17920,36096,65352,839,70,32768,8,807,481,0,0,48,20012,0,0,34860,28588,2,6400,8256,0,70,6,63180,944,9792,33280,0,944,64,0,36,0,858,55856,0,0,0,26624
932,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
933,1000,0,0,4,2,2,0,0,19,4,36352,54272,65365,841,70,32768,8,806,484,0,0,48,20037,0,0,34693,28293,2,6528,8576,0,70,6,63250,944,9792,33280,0,944,64,0,36,0,858,55584,0,32768,0,26624
933,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
934,1000,0,0,4,2,2,0,0,19,4,58112,7424,65378,845,70,32768,8,805,488,0,0,48,19431,0,0,34535,28007,2,6656,8256,0,70,6,63180,944,9792,33280,0,944,64,0,36,0,859,55312,0,0,0,26624
